id,review_no_per_rest,restaurant_id,restaurant_type,review_rating,review_date,review_body,restaurant_name,restaurant_address
112,112,0,Chinese,1,05/20/2018,"After reading the positive reviews, had hopes up that I could get decent Chinese food outside of Chinatown.  But those hopes were dashed. Service horrible, large group of 20 came in 20 minutes after I ordered, were served before me, wait staff forgot what I ordered. Menu uses professional food photography that doesn't resemble food that was delivered. Pan fried dumplings were not handmade as advertised and promised by waiter. Frozen mass produced, undercooked, freezer burn flavor. Kung pau chicken badly spiced, excessive and old, possibly spoiled and very bitter ginger overused. Could not eat without fear of food poisoning. Had to leave still very hungry.  Told 3 different wait staff of bad quality of food and was presented with the check and they still offered to wrap it up to go, had to be told repeatedly to just take it away. I paid the bill and left in search of a real potsticker. Avoid at all costs. If I could award 0 stars I would. I recommend Kung Fu Kitchen just down the block for dumplings and noodles. The staff was attentive and the food very good.",The Best Sichuan,47 W 39th St
113,113,0,Chinese,3,05/20/2018,"Decent food and drinks, though not spectacular (except for the size of the prawns). Had some difficulty ordering ""steamed rice"", as though this were an unusual request; not on the menu, but surely should be? I probably wouldn't go back, but I may will have missed some speciality, perhaps from the lobster tanks at the back of the restaurant.",The Best Sichuan,47 W 39th St
114,114,0,Chinese,5,05/19/2021,"Really good, very affordable, lunch special is very tasty! Love the chicken lo mein lunch special, comes with a side soda of your choice! Totally recommend for takeout and delivery! 10/10",The Best Sichuan,47 W 39th St
115,115,0,Chinese,3,05/20/2019,The flavor used to be much better and the prices have gone up. The saliva chicken dish which is suppose to be salty and spicy was bland and sweet. The other dishes were a bit salty and protein was on the light side and lots of insignificant condiments added in.,The Best Sichuan,47 W 39th St
116,117,0,Chinese,4,05/20/2019,"Very tasty food and a pleasant atmosphere. Food was more authentic, rather than the westernised versions we get from our local takeaways. Language was a bit of a barrier, especially when we attempted to get the starters (appetisers) brought out first. Would still go back despite this.",The Best Sichuan,47 W 39th St
117,118,0,Chinese,5,05/19/2022,"General Tao’s was really really good I recommend it if you like chicken. The service was great and very fast. Great food too like the red bean buns, come here if you like Chinese food!!!!",The Best Sichuan,47 W 39th St
118,119,0,Chinese,5,05/20/2019,"Totally authentic SICHUAN food. But that's a given in this neighborhood that  receives a lot of picky and rich Chinese invester-tourists. What sets it apart is the cordial, considerate  yet non-intrusive services. The place is also very spacious by New York standard, with high ceiling and clever table plan. Good for winding down after a tough day of work, alone or with friends.",The Best Sichuan,47 W 39th St
119,120,0,Chinese,5,05/20/2019,"Don't be fooled by the tile flooring and sparse decor- that's how you know a good chinese spot!  I recommend coming here in a group and sitting at one of the traditional lazy-susan tables in the back for an authentic sichuan experience. Food and drink should be plentiful, family style, and accompanied by endless tea! The shrimp dumplings are great, but your main attraction here are the lamb chops.  Dry-rubbed with a numbing five-spice heavy on the sichuan pepper, and grilled to succulence, this is one of the best lamb chops I've ever had. The chicken soup is also fantastic, but don't miss the pork belly either! I came here for a work party and I'm a beer gal, but my coworkers raved about the chocolate martini!",The Best Sichuan,47 W 39th St
120,121,0,Chinese,4,04/19/2023,Foods Great and plentiful.   Delicious,The Best Sichuan,47 W 39th St
121,122,0,Chinese,5,05/19/2020,Came here for dinner with friends and we all agreed that the food is very authentic szechuan style.  Some dishes are really very spicy.  The decor was beautiful and price is not expensive.,The Best Sichuan,47 W 39th St
122,123,0,Chinese,5,05/19/2022,Very good food. Nice vibes. Super chill and authentic flavors. Definitely coming back ,The Best Sichuan,47 W 39th St
123,124,0,Chinese,4,05/21/2014,"I've been to this place 3 times as a ""tourist"" from Massachusetts (although I go to the city at least 4 times a year). The first time, I got general tso's chicken and it was very good, just what you would expect -- not *too* greasy, and very satisfying.    The next time, I ordered the Pad Thai. Oh man was it good. I have high standards for Pad Thai, and this was really good. And not expensive, either. However it took *forever* for the woman to bring me my check, even though I was paying in cash and shouldn't have taken very long. I was alone right next to the bar, and she saw me and acknowledged me several times, but seemed frazzled as a few groups came in for Saturday lunch hour. Not too happy about that.    The last time I went was in July 2013. I took my boyfriend. He had never had General Tso's chicken OR Pad Thai before, and it was a good experience to have it here.    I don't know what the weird bad reviews from yelp are about, but I've had a few very pleasant experiences! My go-to chinese/thai fix when I'm in midtown.",The Best Sichuan,47 W 39th St
124,125,0,Chinese,5,05/19/2022,"Very good use of Chinese ingredients--the mapo made heavy use of szechian peppercorns, and the tofu and veg soup is almost entirely bok choy and tofu with a nice mild base.",The Best Sichuan,47 W 39th St
125,127,0,Chinese,5,03/20/2023,Great food and wonderful service!!!,The Best Sichuan,47 W 39th St
126,128,0,Chinese,5,06/23/2022,All the staff was attentive. Authentic dishes. The best atmosphere.,The Best Sichuan,47 W 39th St
127,129,0,Chinese,5,05/19/2020,"Food is good, service is good. The owner is so friendly and nice, helped us to stored our luggages in the restaurant, so that we may easily go somewhere else before departure. Must 5 stars!",The Best Sichuan,47 W 39th St
128,131,0,Chinese,5,05/19/2020,Fantastic Szechuan taste with excellent service. Highly recommend to those who loves Szechuan spicy food. They also have great non spicy food for those who can't take spicy. My daughter loves it there.,The Best Sichuan,47 W 39th St
129,132,0,Chinese,5,05/19/2020,This is a new location for the former Savour Sichuan with the same friendly staff and great food. Right now they are waiting for their liquor license. But despite that I had yet another great meal here!,The Best Sichuan,47 W 39th St
130,133,0,Chinese,3,05/19/2022,Decent but not great. Quick service. my mapu tofu was too salty. fast service and a decent Midtown lunch option,The Best Sichuan,47 W 39th St
131,134,0,Chinese,5,05/20/2019,"Awesome meal. Haven’t had good Chinese in a long time. Authentic, flavorful and well priced! Won ton soup was excellent",The Best Sichuan,47 W 39th St
132,135,0,Chinese,4,05/20/2018,"So, the food we ordered was very hot, but this is an authentic szechuan restaurant where you can order anything: tripe, feet, intestines, etc. It is for adventurous palates. Our chicken was tasty but firey.",The Best Sichuan,47 W 39th St
133,137,0,Chinese,3,05/19/2020,Decent food but little expensive for the quality we were getting. You can find very similar quality food in a Chinese fast-food as well.    Nice atmosphere.,The Best Sichuan,47 W 39th St
134,138,0,Chinese,4,05/20/2019,"I found this restaurant wildly busy..and very, very good. Authentic cuisine and well presented. I knew it was going to be good when we walked in to a casually, well dressed, primarily Asian clientele.",The Best Sichuan,47 W 39th St
135,139,0,Chinese,4,05/20/2019,Really good and genuin. Excellent food and helpful service. Only flawed was that my starter (spring rolls) arrived after my main dish... Otherwise a full recommendation!,The Best Sichuan,47 W 39th St
136,140,0,Chinese,4,05/21/2013,"Had delivery from here, that's the reason for the 1 rating on decor, didn't see what it looked like. Food was standard. Had general tsos, medium with a wonton soup. Both were OK (not great ). Would go back again.",The Best Sichuan,47 W 39th St
137,141,0,Chinese,5,05/20/2017,Tasty food and better service than the other restaurant on 33rd Street. We're welcomed by the lovely chief during each visit. We'd vote them for the best traditional sichuan food in the city.,The Best Sichuan,47 W 39th St
138,142,0,Chinese,4,05/19/2021,"So far I only tried lunch special, but it is so good! Highly recommend! I order dry pot beef. Very good.",The Best Sichuan,47 W 39th St
139,143,0,Chinese,5,05/20/2019,This was a great meal. Really helpful staff explained the menu if we were unsure. Menu had pictures so you knew what to expect too. Great for foreign visitors.,The Best Sichuan,47 W 39th St
140,144,0,Chinese,4,05/20/2019,"The place has spicy food, like a mouth numbing spicy. But they do offer some food that are not spicy and all of it was very good. If you can handle your spicy foods then this place is great.",The Best Sichuan,47 W 39th St
