id,review_no_per_rest,restaurant_id,restaurant_type,review_rating,review_date,review_body,restaurant_name,restaurant_address
13150,76,33,Italian,1,05/19/2020,"I was visiting Queens for a wedding and wanted a pre-wedding dinner at a nice Italian restaurant.   With the great views i decided to reserve a spot on a Friday night.   Well with circumstances that happened the wedding was cancelled but i kept a reservation for 12 at the restaurant to take everyone out that came up to NY.   When we arrived my cousin was not allowed in because he had on shorts..  Khaki/cargo shorts with a polo shirt .  He looked nice.. an outfit that any Manhattan restaurant would have accepted.  He sent him down the street in the slum area to look for a pair of pants..  We were astonished..  since we were not from the area we had no idea of a dress code and Mario, the owner never mentioned it in any of my many phone calls to him.   We were shocked that Mario had become so rude not able to make an exception for my cousin even though he came all this way for a dinner with Family.   I saw men in ratty jeans and flip flops but i guess that was acceptable.   Mario should be taken to court for discrimination the way he acts.   Oh and all cell phones must be turned off and not see on the table (like school).   I never tasted the food even though i heard it was spectacular.   But food isn't everything when having a favorite restaurant.   Being treated like we matter is more important to me and Il Triangolo should be shut down because they don't care about people and their feelings.. Mario only cares about an image he is struggling to keep even though he is located in a horribly poor area.  I only gave it 1 star because it would not allow me to give it 'no stars'...",Triangolo Restaurant,96-01 Corona Ave.
13151,77,33,Italian,5,05/20/2019,"This place is what every restaurant aspires to be. Warm, inviting. Perfect service. Freshly prepared food beautifully presented. Host and owner Mario is the best. Note...there is valet parking and cell phone use is permitted. Bravo on all accounts.",Triangolo Restaurant,96-01 Corona Ave.
13152,78,33,Italian,5,05/19/2020,"Things to keep in mind: Fridays and Saturdays is dressy attire. Not like jacket and tie; more like button down/neat sweater clean jeans. It's also adults only. Don't panic when they take your coat. The space is small and coats on the backs of chairs are bulky.  Now the food. Amazing. Stamp of approval from my very Italian mother in law. Yes, they push a little heavy on their homemade wine but it's good!  Entrees are large. We saw neighbors eating ossobuco and it's huge. Carbonara was pleasantly light and tasty. Tiramisu was so friggin good.  The service is great. They did not rush us in any way, but it was a little difficult to get some attention for the bill. Busy Saturday night - get reservations!!",Triangolo Restaurant,96-01 Corona Ave.
13153,79,33,Italian,5,05/19/2021,Really loved my experience at IL Triangolo. Service was great. I had the Chicken Frangelico was which great and for dessert had a panettone bread pudding which may just be the best dessert Ive ever had in an Italian restaurant in NYC. Highly recommend!,Triangolo Restaurant,96-01 Corona Ave.
13154,80,33,Italian,1,05/19/2022,"Bad service, gross food. Nothing like it used to be. Valentines day dinner ruined. Lost our reservation i made 3 weeks in advance. Laughably bad experience.",Triangolo Restaurant,96-01 Corona Ave.
13155,81,33,Italian,1,05/19/2020,"We went there to celebrate my birthday, such a big mistake... the staff it’s incredibly rude, and old man (idk his name or his position) came to us to tell us the day special with all the details of it even though we didn’t asked to because we were ready to order, so my dad WHISPERED to me asking what he was saying because he doesn’t speak English, and I told him  he’s explaining the daily special so this old man went and said  is he going to leave me finish or not?! With a disgusted look towards my dad, we where there like 20 minutes and after various incidents like this we decided that it was enough and leave, can’t believe how somebody can be so entitled and disrespectful just because they work on a small restaurant in the middle of corona..",Triangolo Restaurant,96-01 Corona Ave.
13156,82,33,Italian,5,05/20/2019,"This place is, hands down, the best restaurant/dining experience in the entire city! It's homemade everything and the service is beyond 5 star! It's some of the best food I have ever had in my entire life! I don't just highly recommend it, I'm declaring this a must stop spot!",Triangolo Restaurant,96-01 Corona Ave.
13157,83,33,Italian,5,05/20/2016,"The food is great. Everything is homemade. The pasta, their wine, desserts,bread. The owner is the server. He can be a little uptight. He has his rules. Esp with respect to cellphones. Dont use them. But otherwise he is friendly. Definitely something i will recommend",Triangolo Restaurant,96-01 Corona Ave.
13158,84,33,Italian,5,05/20/2019,"We enjoyed our family birthday party dinner there. The food and service was great and Mario, his wife and staff were professional and friendly. We will go back soon.",Triangolo Restaurant,96-01 Corona Ave.
13159,85,33,Italian,5,05/19/2020,"Wonderful Italuan food. No cellphones allowed! Service is impeccable. Homemade wine is potent. Many dishes that are special, not just standard stuff.",Triangolo Restaurant,96-01 Corona Ave.
13160,86,33,Italian,1,05/19/2022,Very disappointed the food is not the same quality. The servers try there best but are overwhelmed.  Definitely not the same caliber italian restaurant it once was.,Triangolo Restaurant,96-01 Corona Ave.
13161,87,33,Italian,3,05/19/2020,This was my 2nd time here and I was disappointed. My hot antipasto was over cooked. The homemade wine was pretty good but the filet mignon special was not what I expected. I didn't like the flavor of the sauce and aged cheese wasn't to my liking.,Triangolo Restaurant,96-01 Corona Ave.
13162,88,33,Italian,5,05/20/2019,Food was fresh and delicious. The lobster ravioli special was out of this world. It was our first time here and they easily accommodated us on a busy Father's Day.,Triangolo Restaurant,96-01 Corona Ave.
13163,89,33,Italian,5,05/20/2019,Had dinner there last Sunday with a good friend..  The chicken meatball appetizer was out of this world and the strawberry shortcake appetizer was to die for....the service was excellent and the owners are friendly and personable.  Superb dining experience!,Triangolo Restaurant,96-01 Corona Ave.
13164,90,33,Italian,5,05/20/2019,"Perhaps the cleanest, most organized restaurant I've ever seen in New York. Everything is spotless and homey. Food was great. Service was great. Normally a small restaurant that's been around in Queens since the 80s feels dated, worn, and a bit like a throwback. Not this place. They've kept up with the times where it matters and kept it old school where it counts..that means no tshirts, no phones out,  winter jackets get hung in the closet. It bothers some but truth is we could all use a few rules to help us enjoy each others company...molto bene. Vai e divertiti!",Triangolo Restaurant,96-01 Corona Ave.
13165,91,33,Italian,1,05/19/2020,"There are so many fine restaurants in New York City, but unfortunately, Triangolo is Not one of them...    The food is overpriced and overestimated. Accompanied by Italian ideology centered, arrogant employees, acting as if you owe them the world and don't belong to the elite class had made it a horrifying dining experience.    Give yourself a break and find another place to eat. Or, be prepared to be segregated and discriminated while paying more than you should.",Triangolo Restaurant,96-01 Corona Ave.
